-75 9.184850993605149e-15 0
-74.98851341260367 1.312576156937153 0
-74.95405716885973 2.624750259987904 0
-74.89664182302567 3.93612037841849 0
-74.81628496193849 5.246284827762999 0
-74.71301119962773 6.554842292862669 0
-74.58685216977597 7.861391950792609 0
-74.43784651602911 9.165533593637193 0
-74.26603988015957 10.46686775107761 0
-74.07148488808568 11.76499581275297 0
-73.85424113375197 13.05952015035845 0
-73.61437516087499 14.35004423944232 0
-73.35196044256037 15.63617278086489 0
-73.06707735879731 16.91751182188239 0
-72.75981317183755 18.19366887681797 0
-72.43026199946608 19.46425304728389 0
-72.07852478617205 20.72887514191692 0
-71.70470927222854 21.98714779559145 0
-71.3089299606908 23.23868558807261 0
-70.89130808232285 24.48310516207424 0
-70.45197155846351 25.72002534068444 0
-69.99105496184281 26.94906724412368 0
-69.5086994753613 28.16985440579893 0
-69.00505284884434 29.38201288761885 0
-68.48026935378505 30.58517139453443 0
-67.93450973608961 31.77896138826986 0
-67.36794116683919 32.96301720020928 0
-66.78073719108416 34.13697614340422 0
-66.17307767468546 35.30047862366805 0
-65.54514874922025 36.45316824972269 0
-64.897142754968 37.59469194236474 0
-64.22925818199504 38.72470004261651 0
-63.54169960935517 39.84284641882998 0
-62.8346776424253 40.94878857270992 0
-62.10840884839516 42.04218774422414 0
-61.36311568993079 43.12270901536882 0
-60.59902645703218 44.19002141275691 0
-59.81637519710605 45.24379800899828 0
-59.01540164327506 46.28371602284034 0
-58.19635114094524 47.30945691803915 0
-57.35947457265468 48.32070650092961 0
-56.50502828122583 49.31715501666606 0
-55.63327399124535 50.29849724410286 0
-54.7444787288957 51.26443258928637 0
-53.83891474016244 52.21466517752958 0
-52.91685940744286 53.14890394404127 0
-51.97859516458131 54.06686272308172 0
-51.02440941035722 54.96826033561778 0
-50.05459442045207 55.85282067545065 0
-49.06944725792299 56.72027279378965 0
-48.06926968220941 57.57035098224626 0
-47.05436805670165 58.40279485422299 0
-46.02505325489886 59.21734942467219 0
-44.98164056518588 60.01376518820014 0
-43.92444959425737 60.79179819549297 0
-42.85380416921949 61.55121012804042 0
-41.77003223839882 62.29176837113491 0
-40.67346577088873 63.01324608512358 0
-39.56444065486426 63.71542227489138 0
-38.44329659469661 64.39808185755371 0
-37.31037700689859 65.06101572833838 0
-36.1660289149331 65.70402082463616 0
-35.01060284291672 66.3269001882008 0
-33.84445270825091 66.92946302547905 0
-32.66793571321402 67.51152476605247 0
-31.48141223554707 68.07290711917295 0
-30.28524571806671 68.61343812837484 0
-29.0798025573394 69.13295222414675 0
-27.86545199145095 69.63129027464694 0
-26.64256598690549 70.10829963444689 0
-25.41151912468881 70.56383419128792 0
-24.17268848553079 70.99775441083673 0
-22.92645353440228 71.40992737942598 0
-21.67319600428149 71.80022684476698 0
-20.41329977922573 72.16853325462186 0
-19.14715077678434 72.51473379342357 0
-17.87513682978858 72.83872241683221 0
-16.59764756755505 73.14039988421743 0
-15.31507429653863 73.41967378905672 0
-14.02780988047185 73.6764585872403 0
-12.73624862002719 73.91067562327419 0
-11.44078613203916 74.12225315437288 0
-10.14181922832345 74.31112637243503 0
-8.839745794129767 74.47723742389459 0
-7.534964666266064 74.62053542744196 0
-6.227875510931232 74.74097648960938 0
-4.91887870129374 74.83852371821587 0
-3.608375194853731 74.91314723366763 0
-2.296766410626137 74.96482417811049 0
-0.9844541061824186 74.99353872243142 0
0.3281597454113881 74.99928207110713 0
1.640673078722628 74.98205246489826 0
2.95268385910835 74.94185518138821 0
4.263790205862035 74.87870253336655 0
5.573590515313339 74.79261386505762 0
6.881683583842896 74.68361554619506 0
8.187668730774595 74.55174096394461 0
9.491145921107671 74.39703051267732 0
10.79171588805104 74.21953158159641 0
12.08898025532229 74.01929854022144 0
13.38254165917393 73.79639272173453 0
14.67200387010948 73.55088240419344 0
15.95697191425213 73.28284278961733 0
17.23705219432883 72.99235598095176 0
18.51185261023258 72.6795109569198 0
19.78098267912632 72.34440354476706 0
21.04405365505128 71.98713639090892 0
22.3006786480034 71.60781892948901 0
23.55047274244117 71.2065673488586 0
24.79305311518878 70.78350455598697 0
26.02803915269827 70.33876013881398 0
27.25505256763489 69.87247032655607 0
28.47371751474992 69.38477794797807 0
29.68366070600542 68.87583238764343 0
30.8845115249158 68.34578954015633 0
32.07590214007087 67.79481176240994 0
33.25746761780601 67.22306782385482 0
34.42884603398451 66.63073285480348 0
35.58967858485837 66.01798829278634 0
36.73960969697298 65.38502182697569 0
37.87828713608247 64.73202734069503 0
39.00536211504234 64.05920485203059 0
40.1204894006459 63.36676045256424 0
41.22332741937259 62.65490624424558 0
42.31353836201471 61.92386027442338 0
43.39078828715169 61.17384646905554 0
44.45474722343915 60.40509456411876 0
45.50508927068227 59.61784003523809 0
46.54149269966175 58.8123240255589 0
47.56364005068254 57.98879327188235 0
48.57121823081457 57.14750002908777 0
49.56391860979578 56.28870199286479 0
50.54143711456858 55.41266222077865 0
51.50347432241995 54.51964905169354 0
52.4497355526975 53.60993602357775 0
53.37993095707262 52.68380178971674 0
54.29377560832378 51.74153003335894 0
55.19098958761221 50.78340938082121 0
56.07129807022365 49.80973331307982 0
56.93443140974948 48.82080007587476 0
57.780125220682 47.81691258835421 0
58.60812045939806 46.79837835028781 0
59.41816350350632 45.7655093478767 0
60.21000622953427 44.71862195818924 0
60.98340608893047 43.65803685225204 0
61.73812618235959 42.58407889682533 0
62.47393533226658 41.49707705489357 0
63.19060815368859 40.39736428490087 0
63.88792512329233 39.28527743876315 0
64.56567264661611 38.161157158687 0
65.22364312349565 37.02534777282826 0
65.86163501165399 35.87819718982093 0
66.47945288843562 34.72005679220974 0
67.07690751066622 33.55128132881859 0
67.65381587261957 32.37222880608761 0
68.21000126207382 31.1832603784128 0
68.74529331444005 29.9847402375209 0
69.25952806494645 28.77703550091451 0
69.7525479988623 27.5605160994204 0
70.22420209974598 26.33555466387661 0
70.67434589570281 25.10252641099208 0
71.10284150363807 23.86180902841449 0
71.50955767149173 22.61378255904122 0
71.8943698184423 21.35882928460855 0
72.2571600730669 20.09733360859562 0
72.59781730944643 18.8296819384779 0
72.91623718120441 17.55626256736738 0
73.21232215346922 16.2774655550746 0
73.48598153274992 14.99368260863015 0
73.73713149471645 13.70530696230095 0
73.96569510987581 12.41273325713935 0
74.17160236713623 11.11635742010081 0
74.35479019525224 9.816576542767967 0
74.51520248214386 8.513788759718059 0
74.65279009208439 7.208393126570454 0
